topicId,rank,docId,filename
2,19,139,/Users/lawrence/Desktop/MASTERS-ESSAY/SUMMARIES/35-f.txt
2,20,157,/Users/lawrence/Desktop/MASTERS-ESSAY/SUMMARIES/51-m.txt
2,21,71,/Users/lawrence/Desktop/MASTERS-ESSAY/SUMMARIES/161-f.txt
2,22,191,/Users/lawrence/Desktop/MASTERS-ESSAY/SUMMARIES/82-f.txt
2,23,75,/Users/lawrence/Desktop/MASTERS-ESSAY/SUMMARIES/165-f.txt
2,24,165,/Users/lawrence/Desktop/MASTERS-ESSAY/SUMMARIES/59-m.txt
2,25,135,/Users/lawrence/Desktop/MASTERS-ESSAY/SUMMARIES/31-m.txt
2,26,3,/Users/lawrence/Desktop/MASTERS-ESSAY/SUMMARIES/10-m.txt
2,27,24,/Users/lawrence/Desktop/MASTERS-ESSAY/SUMMARIES/119-m.txt
2,28,156,/Users/lawrence/Desktop/MASTERS-ESSAY/SUMMARIES/50-m.txt
2,29,22,/Users/lawrence/Desktop/MASTERS-ESSAY/SUMMARIES/117-m.txt
2,30,105,/Users/lawrence/Desktop/MASTERS-ESSAY/SUMMARIES/192-m.txt
2,31,154,/Users/lawrence/Desktop/MASTERS-ESSAY/SUMMARIES/49-m.txt
2,32,99,/Users/lawrence/Desktop/MASTERS-ESSAY/SUMMARIES/187-f.txt
2,33,152,/Users/lawrence/Desktop/MASTERS-ESSAY/SUMMARIES/47-m.txt
2,34,61,/Users/lawrence/Desktop/MASTERS-ESSAY/SUMMARIES/152-f.txt
2,35,184,/Users/lawrence/Desktop/MASTERS-ESSAY/SUMMARIES/76-m.txt
2,36,4,/Users/lawrence/Desktop/MASTERS-ESSAY/SUMMARIES/100-m.txt
2,37,19,/Users/lawrence/Desktop/MASTERS-ESSAY/SUMMARIES/114-f.txt
2,38,121,/Users/lawrence/Desktop/MASTERS-ESSAY/SUMMARIES/206-f.txt
2,39,45,/Users/lawrence/Desktop/MASTERS-ESSAY/SUMMARIES/138-f.txt
2,40,33,/Users/lawrence/Desktop/MASTERS-ESSAY/SUMMARIES/127-f.txt
2,41,2,/Users/lawrence/Desktop/MASTERS-ESSAY/SUMMARIES/1-m.txt
2,42,85,/Users/lawrence/Desktop/MASTERS-ESSAY/SUMMARIES/174-f.txt
2,43,83,/Users/lawrence/Desktop/MASTERS-ESSAY/SUMMARIES/172-f.txt
2,44,151,/Users/lawrence/Desktop/MASTERS-ESSAY/SUMMARIES/46-m.txt
2,45,86,/Users/lawrence/Desktop/MASTERS-ESSAY/SUMMARIES/175-f.txt
2,46,14,/Users/lawrence/Desktop/MASTERS-ESSAY/SUMMARIES/11-f.txt
2,47,175,/Users/lawrence/Desktop/MASTERS-ESSAY/SUMMARIES/68-m.txt
2,48,56,/Users/lawrence/Desktop/MASTERS-ESSAY/SUMMARIES/148-f.txt
2,49,52,/Users/lawrence/Desktop/MASTERS-ESSAY/SUMMARIES/144-f.txt
2,50,161,/Users/lawrence/Desktop/MASTERS-ESSAY/SUMMARIES/55-m.txt
2,51,88,/Users/lawrence/Desktop/MASTERS-ESSAY/SUMMARIES/177-m.txt
2,52,174,/Users/lawrence/Desktop/MASTERS-ESSAY/SUMMARIES/67-m.txt
2,53,153,/Users/lawrence/Desktop/MASTERS-ESSAY/SUMMARIES/48-m.txt
2,54,119,/Users/lawrence/Desktop/MASTERS-ESSAY/SUMMARIES/204-m.txt
2,55,67,/Users/lawrence/Desktop/MASTERS-ESSAY/SUMMARIES/158-u.txt
2,56,55,/Users/lawrence/Desktop/MASTERS-ESSAY/SUMMARIES/147-f.txt
2,57,158,/Users/lawrence/Desktop/MASTERS-ESSAY/SUMMARIES/52-f.txt
2,58,43,/Users/lawrence/Desktop/MASTERS-ESSAY/SUMMARIES/136-f.txt
2,59,202,/Users/lawrence/Desktop/MASTERS-ESSAY/SUMMARIES/92-f.txt
2,60,101,/Users/lawrence/Desktop/MASTERS-ESSAY/SUMMARIES/189-f.txt
2,61,96,/Users/lawrence/Desktop/MASTERS-ESSAY/SUMMARIES/184-f.txt
2,62,176,/Users/lawrence/Desktop/MASTERS-ESSAY/SUMMARIES/69-f.txt
2,63,163,/Users/lawrence/Desktop/MASTERS-ESSAY/SUMMARIES/57-m.txt
2,64,106,/Users/lawrence/Desktop/MASTERS-ESSAY/SUMMARIES/193-m.txt
2,65,116,/Users/lawrence/Desktop/MASTERS-ESSAY/SUMMARIES/201-f.txt
2,66,39,/Users/lawrence/Desktop/MASTERS-ESSAY/SUMMARIES/132-f.txt
2,67,205,/Users/lawrence/Desktop/MASTERS-ESSAY/SUMMARIES/95-m.txt
2,68,50,/Users/lawrence/Desktop/MASTERS-ESSAY/SUMMARIES/142-f.txt
2,69,26,/Users/lawrence/Desktop/MASTERS-ESSAY/SUMMARIES/120-m.txt
2,70,92,/Users/lawrence/Desktop/MASTERS-ESSAY/SUMMARIES/180-f.txt
2,71,59,/Users/lawrence/Desktop/MASTERS-ESSAY/SUMMARIES/150-f.txt
2,72,140,/Users/lawrence/Desktop/MASTERS-ESSAY/SUMMARIES/36-f.txt
2,73,109,/Users/lawrence/Desktop/MASTERS-ESSAY/SUMMARIES/196-f.txt
2,74,25,/Users/lawrence/Desktop/MASTERS-ESSAY/SUMMARIES/12-m.txt
2,75,209,/Users/lawrence/Desktop/MASTERS-ESSAY/SUMMARIES/99-m.txt
2,76,133,/Users/lawrence/Desktop/MASTERS-ESSAY/SUMMARIES/3-m.txt
2,77,196,/Users/lawrence/Desktop/MASTERS-ESSAY/SUMMARIES/87-m.txt
2,78,186,/Users/lawrence/Desktop/MASTERS-ESSAY/SUMMARIES/78-f.txt
2,79,131,/Users/lawrence/Desktop/MASTERS-ESSAY/SUMMARIES/28-m.txt
2,80,159,/Users/lawrence/Desktop/MASTERS-ESSAY/SUMMARIES/53-m.txt
2,81,206,/Users/lawrence/Desktop/MASTERS-ESSAY/SUMMARIES/96-m.txt
2,82,122,/Users/lawrence/Desktop/MASTERS-ESSAY/SUMMARIES/207-f.txt
2,83,53,/Users/lawrence/Desktop/MASTERS-ESSAY/SUMMARIES/145-f.txt
2,84,199,/Users/lawrence/Desktop/MASTERS-ESSAY/SUMMARIES/9-m.txt
2,85,132,/Users/lawrence/Desktop/MASTERS-ESSAY/SUMMARIES/29-m.txt
2,86,100,/Users/lawrence/Desktop/MASTERS-ESSAY/SUMMARIES/188-u.txt
2,87,195,/Users/lawrence/Desktop/MASTERS-ESSAY/SUMMARIES/86-m.txt
